latitude;longitude;depth
56.12788151;9.95474007;0.0
56.12788156;9.95473991;0.0
56.12788156;9.95473982;0.0
56.12788153;9.95473976;0.0
56.12788152;9.95473971;0.0
56.12788157;9.95473969;0.0
56.12788157;9.95473963;0.0
56.12788152;9.95473954;0.0
56.12788149;9.95473946;0.0
56.12788149;9.95473942;0.0
56.12788149;9.95473932;0.0
56.12788144;9.95473925;0.0
56.12788141;9.95473918;0.0
56.12788142;9.95473913;0.0
56.1278814;9.95473905;0.0
56.1278814;9.95473898;0.0
56.12788141;9.95473891;0.0
56.12788145;9.95473884;0.0
56.12788149;9.95473879;0.0
56.12788154;9.95473874;0.0
56.12788161;9.95473869;0.0
56.1278817;9.95473866;0.0
56.12788189;9.95473867;0.0
56.12788215;9.95473862;0.0
56.12788246;9.95473851;0.0
56.12788286;9.95473833;0.0
56.12788332;9.95473811;0.0
56.12788394;9.9547379;0.0
56.12788454;9.9547376;0.0
56.12788521;9.9547372;0.0
56.1278859;9.95473678;0.0
56.1278867;9.95473623;0.0
56.12788751;9.95473569;0.0
56.12788843;9.95473509;0.0
56.12788934;9.95473448;0.0
56.12789023;9.95473377;0.0
56.12789121;9.95473305;0.0
56.12789233;9.95473228;0.0
56.12789345;9.95473148;0.0
56.12789487;9.9547307;0.0
56.12789606;9.9547297;0.0
56.12789728;9.95472847;0.0
56.12789842;9.95472719;0.0
56.12789955;9.95472574;0.0
56.12790056;9.95472419;0.0
56.12790167;9.9547224;0.0
56.1279027;9.95472059;0.0
56.12790376;9.95471856;0.0
56.12790468;9.95471645;0.0
56.12790568;9.95471422;0.0
56.12790664;9.95471201;0.0
56.12790769;9.95470959;0.0
56.12790878;9.95470722;0.0
56.12790982;9.9547045;0.0
56.12791076;9.95470186;0.0
56.12791165;9.95469907;0.0
56.12791249;9.9546962;0.0
56.12791326;9.95469316;0.0
56.12791396;9.95469021;0.0
56.1279147;9.95468707;0.0
56.12791533;9.95468401;0.0
56.12791598;9.95468087;0.0
56.12791645;9.95467765;0.0
56.1279169;9.95467414;0.0
56.12791729;9.95467076;0.0
56.12791771;9.95466702;0.0
56.12791804;9.95466361;0.0
56.12791839;9.95466003;0.0
56.12791871;9.95465669;0.0
56.12791907;9.95465318;0.0
56.12791934;9.95464996;0.0
56.12791959;9.95464658;0.0
56.12791982;9.95464344;0.0
56.12791995;9.95464023;0.0
56.12792012;9.95463724;0.0
56.12792024;9.95463414;0.0
56.12792036;9.9546312;0.0
56.12792051;9.95462811;0.0
56.12792056;9.95462519;0.0
56.12792069;9.95462236;0.0
56.12792078;9.95461996;0.0
56.1279208;9.95461783;0.0
56.12792068;9.95461606;0.0
56.12792067;9.95461474;0.0
56.12792069;9.95461382;0.0
56.12792084;9.9546132;0.0
56.12792123;9.95461302;0.0
56.12792134;9.95461271;0.0
56.12792141;9.95461252;0.0
56.12792143;9.95461237;0.0
56.12792145;9.95461217;0.0
56.12792139;9.95461202;0.0
56.12792133;9.95461193;0.0
56.12792132;9.95461194;0.0
56.12792132;9.95461194;0.0
56.12792146;9.95461169;0.0
56.12792142;9.95461169;0.0
56.12792128;9.95461184;0.0
56.12792114;9.954612;0.0
56.12792085;9.95461232;0.0
56.12792079;9.95461249;0.0
56.12792081;9.95461266;0.0
56.12792084;9.95461282;0.0
56.12792094;9.9546131;0.0
56.12792095;9.95461328;0.0
56.12792097;9.95461345;0.0
56.127921;9.95461359;0.0
56.12792111;9.95461393;0.0
56.12792116;9.95461399;0.0
56.12792123;9.95461403;0.0
56.12792126;9.95461397;0.0
56.12792119;9.95461377;0.0
56.12792112;9.9546136;0.0
56.12792117;9.9546134;0.0
56.12792122;9.95461317;0.0
56.12792128;9.95461288;0.0
56.12792145;9.95461273;0.0
56.12792141;9.95461245;0.0
56.12792138;9.95461217;0.0
56.12792139;9.95461183;0.0
56.12792133;9.95461166;0.0
56.12792134;9.95461141;0.0
56.12792134;9.95461119;0.0
56.12792131;9.95461098;0.0
56.12792132;9.95461081;0.0
56.1279213;9.95461069;0.0
56.1279213;9.9546106;0.0
56.12792133;9.95461056;0.0
56.12792137;9.95461055;0.0
56.12792149;9.9546106;0.0
56.12792152;9.95461069;0.0
56.12792154;9.95461088;0.0
56.12792157;9.95461108;0.0
56.12792165;9.95461149;0.0
56.12792168;9.95461169;0.0
56.12792167;9.95461186;0.0
56.12792166;9.95461202;0.0
56.12792157;9.95461217;0.0
56.12792156;9.95461227;0.0
56.12792157;9.95461235;0.0
56.12792157;9.95461238;0.0
56.12792145;9.95461245;0.0
56.12792144;9.9546124;0.0
56.12792148;9.95461231;0.0
56.12792149;9.9546122;0.0
56.12792147;9.95461209;0.0
56.12792153;9.9546121;0.0
56.12792152;9.95461202;0.0
56.12792151;9.95461196;0.0
56.12792146;9.95461191;0.0
56.12792144;9.954612;0.0
56.12792135;9.95461184;0.0
56.12792128;9.95461168;0.0
56.12792121;9.95461152;0.0
56.12792106;9.95461125;0.0
56.12792103;9.95461117;0.0
56.12792102;9.95461111;0.0
56.12792102;9.95461104;0.0
56.12792114;9.95461103;0.0
56.12792119;9.95461103;0.0
56.12792124;9.95461103;0.0
56.12792129;9.954611;0.0
56.12792133;9.95461099;0.0
56.12792138;9.95461091;0.0
56.1279214;9.95461093;0.0
56.12792143;9.95461093;0.0
56.12792145;9.95461094;0.0
56.12792152;9.95461092;0.0
56.1279215;9.95461093;0.0
56.12792146;9.95461092;0.0
56.12792143;9.95461091;0.0
56.12792144;9.95461086;0.0
56.12792144;9.95461083;0.0
56.12792145;9.95461081;0.0
56.12792146;9.9546108;0.0
56.12792151;9.95461079;0.0
56.12792153;9.9546108;0.0
56.12792156;9.9546108;0.0
56.12792159;9.95461078;0.0
56.12792162;9.95461076;0.0
56.12792164;9.95461078;0.0
56.12792167;9.95461078;0.0
56.12792169;9.95461076;0.0
56.1279217;9.95461067;0.0
56.12792167;9.95461062;0.0
56.12792168;9.95461059;0.0
56.12792168;9.95461057;0.0
56.12792169;9.95461053;0.0
56.12792163;9.95461052;0.0
56.12792163;9.95461046;0.0
56.12792164;9.95461039;0.0
56.12792168;9.95461031;0.0
56.12792171;9.95461022;0.0
56.1279217;9.95461016;0.0
56.12792168;9.95461011;0.0
